의식주	clothing, food and housing (the necessities of life) 衣食住
고루	evenly, equally (not 골...)
전골	a stew 
발효	fermentation 醱酵
장류	sauce type 醬類
젓갈류	salted seafood type (e.g. 새우, 멸치)
구이	roasted meat or fish
제사	ancestral rites ceremony 祭祀 (not 차례)
백설기	white rice cake (often eaten for baby's 돌) 白XX
남향집	a south-facing house (so the sunlight comes in well) 南向―
대청마루	a big, open wooden floor space between rooms in 한옥 大廳--
기와집	a tiled-roof house (high class)
너와집	a wooden-roof house (middle class)
초가집	a thatched-roof house (low class) 草家-
추수	harvest (가을에 논과 밭에서 잘 익은 곡식이나 작물 등을 거두어들임) 秋收
볏짚	rice straw
기와	a roof tile (originally made of baked mud)
상류층	upper class 上流層
두루마기	한복 outercoat (worn by both men and women)
장옷	한복 women's long hood
넉넉하다	(크기·수량 등이) to be enough, ample, sufficient / wide (바지가)
구석구석	every part (of an area / place)
복원하다	to restore (a building etc) (원래의 상태나 모습으로 돌아가게 하다) 復元
주거	a residence, abode 住居
절을 올리다	to make a deep bow
설빔	New Years dress (dressing up children in new clothes for 설날)
색동옷	rainbow coloured clothes (traditional 설빔) 色XX
장수	long life 長壽
가래떡	long rice cake (used in 떡국) 
납작하다	to be flat
산소	grave, tomb 山所 (not 무덤)
무덤	grave, tomb (죽은 사람의 몸이나 유골을 땅에 묻어 놓은 곳) (not 산소)
성묘하다	to visit a family member's grave (to pay respects) 省墓
제기를 차다	to play (kick) jegi 
정월	the first month of the year 正月
묵다	to be old (something gone past a decided point)
부럼을 깨물다	to eat nuts (lit: to bite) (호두, 밤, 땅콩) at 설날 to protect your skin and harden your teeth
한가위	음력 8월 15일 (another name for 추석)
수확하다	to harvest 收穫 (not 추...)
벌초하다	to cut the grass around a grave, tidy the grave site 伐草
묘지	cemetery, burial ground 墓地
솔잎	pine needles
빚다	(만두, 도자기, 송편을) to make / (막걸리를) to brew
소원을 빌다	to make a wish 所願을...
달맞이	watching the moon
강강술래	traditional Korean circle dance play (by women under the bright full moon)
귀성하다	to return home for a holiday (설날, 추석) 歸省
대이동	a large movement (of something) 大移動
신앙	faith, religious belief 信仰
무속	shamanism 巫俗
신령	a spirit (in 무속) 神靈
길흉화복	fortune and misfortune 吉凶禍福
무당	a shaman  巫-
굿을 하다	to do an exorcism 
매개로	through 媒介- (not 통해)
원시적	primitive 原始的
신성하다	to be sacred, holy 神聖
당산나무	a sacred tree guarding a village 堂山-- 
장승	Korean traditional totem pole 
솟대	pole with a bird on top to signify prayer for a good harvest    
기둥	a pillar, column, pole 
막대기	a stick 
안방	the main room (bedroom) of the house X房
집터	lot, site (for a house)
정화수	fresh, clean water 井華水
천도교	Purely Korean religion (from 조선시대) 天道敎
무교	no religion 無敎
전파되다	to be introduced AND spread PASSIVE (사상이, 종교가) 傳播
외래	coming from abroad 外來
지정되다	to be designated PASSIVE (가리켜져 확실하게 정해지다) 指定
통치	rule, reign (over a country) 統治
이념	ideology, philosophy 理念
채택하다	to adopt, choose (작품, 의견, 제도 따위를 골라서 다루거나 뽑아 쓰다) 採擇
결속	unity, solidarity 結束
가치관	a value (point of view) 價値觀
개신교	Protestantism 改新敎
신분	social position, status 身分 (not 지위)
평등하다	to be equal (e.g. 남녀, 사회) 平等 (not 동...)
억압하다	to suppress, repress, oppress 抑壓 (not 진.. which seems more forceful)
선교사	missionaries 宣敎師
의식	a ceremony, service 儀式 (not...례)
고사	shaman ritual where food (inc. pigs head) is offered to spirits for good luck 告祀
단독주택	detached housing 單獨住宅
채	counter for houses, buildings (Korean)
소유권	ownership 所有權
세를 들다	to rent (a house) 貰를...
연립주택	connected houses (buildings under 4 floors) 聯立住宅
고층 아파트	a high rise apartment building 高層 XXX
시세	the market price (of an apartment at a particular time) 時勢
자가	a family's own / one's own house 自家
보증금	deposit, security deposit 保證金
전입신고	registering/reporting a change of address 轉入申告
확정일자	the date of the new leese being confirmed (stamped) by the 법원/주민센터 確定日字
혼합하다	to mix, blend 混合 (not 섞다)
반전세	mixture between 젠세 and 월세 (lit. half ___) 半傳貰
등기	registration (of land, property etc) 登記
등본	a certified (registered) copy 謄本
손 없는 날	days in the month when Koreans believe there are no bad spirits - now popular for weddings, moving day etc
의례	ceremony, ritual 儀禮 (not ...식)
일생	one's lifetime 一生 (not 평...)
혼인 신고	marriage report (marriage registration) 婚姻申告
양가	both families, both households 兩家
문상객	mourners, guests who come to pay condolences at funeral 問喪客
화장하다	to cremate 火葬
유족	family of the deceased (funeral) 遺族
추모하다	to cherish, commemorate the memory of a dead person 追慕
덕을 기리다	to praise, remember (someone's) virtues 德을...
환갑잔치	60th birthday celebration 還甲-- 
칠순잔치	70th birthday celebration 七旬--
상부상조	helping eachother (traditional Korean way of thinking) 相扶相助
부여하다	to give, invest (something with something) (e.g. invest meaning) (사람에게 권리ᆞ명예ᆞ임무 따위를 지니도록 해 주다) 附與
돌잡이	ceremony when a kid grabs objects on first birthday
가곡	Korean traditional song form 歌曲
등장하다	to appear (on stage) / to appear in a movie/novel 登場 
연속극	soap opera 連續劇
대사	lines, dialogue (in a movie, etc) 臺詞
양궁	archery (sport) 洋弓
야광봉	a glowstick / glowsword 夜光棒
힘차다	to be powerful, vigorous, energetic (full of strength)
양식	mode, style, pattern / (서류의) a fixed form (e.g. on a website when making an enquiry) 樣式
박자	time, beat (music) 拍子
음계	(musical) scale 音階
특색	distinct feature, characteristic 特色 (not ...징)
지니다	(몸에) to keep, carry /  (마음·성품·의미 등을) to have /  (본래의 모양을 간직하다) to have, keep, retain
종목	(sports) event 種目
정신력	willpower, mental strength 精神力
영입하다	to recruit / (sports) to scout 迎入
감수성	sensibility, sensitivity (personality) (외부의 자극을 느끼는 성질이나 심리적인 능력) 感受性
연고	connection, relationship (made up of three main types: 혈X, 지X, 학X) 緣故 (not 관계)
공경하다	to respect (someone older) (공손히 받들어 모시다) 恭敬 (not 존...)
일손	a worker / work, a hand (일을 하고 있는 손. 또는 손으로 하는 일 / 일하는 사람)
개업하다	to open for business / to start a business 開業
폐업하다	to close, shut down a business 廢業
핏줄	blood relationship / blood line
혈연	[type of connection] through blood, lineage 血緣
대대로	from generation to generation 代代-
가문	one's family (lineage / history) 家門
자손	descendant, progeny 子孫 
족보	a book tracing one's family tree 族譜
인연	connection between people 因緣
친목	friendship (between coworkers, neighbours etc) 親睦
도모하다	to aim (to do), to promote 圖謀
모교	one's old school, one's alma mater 母校
동문회	an alumni meeting 同門會
정착하다	to settle in (일정한 곳에 자리를 잡아 머물러 살다)  / to take root, become established (새로운 문화 현상, 학설 등이 당연한 것으로 사회에 받아들여지다) 定着
향우회	meeting of people from the same hometown 鄕友會
다지다	to solidify / to lay the groundwork for / to brace oneself 
학연	[type of connection] through school (particularly high school), university  學緣
이어가다	to keep on doing / being (to connect and go)
배꼽인사	a very polite greeting (lit: bellybutton bow) XX人事
지연	[type of connection] through shared hometown (regional connection) 地緣
파	a group / a branch of one's family 派
껴안다	to hug (longer) 
단락	a paragraph 段落
