고인돌	청동기 시대 대표전인 유물: a big stone 무덤 to mark the graves of the ruling elite (found in 강화 (인천), 화순 & 고창 (전라도)
건국되다	to be established (as a country) PASSIVE 建國
청동기시대	the Bronze Age (generation) 靑銅器時代
고조선	the first Korean country (2333BC - 108BC) 古朝鮮
족장	family leader / head of the family/clan 族長
부족	tribe 部族
우두머리	leader, boss 어떤 일이나 집단에서 가장 뛰어나거나 지위가 높은 사람
단군왕검	son of 환웅 and the bear, founder of 고조선 檀君王儉
기원전	BC (Before Christ) 紀元前
기원후	AD (anno Domini) 紀元後
신화	a myth 神話
연표 	a chronology 年表
삼국시대	The three state age (after 고조선) 三國時代
신라	[**삼국시대**] state one (57BC 건국) 新羅
고구려	[**삼국시대**] state two (37BC 건국) 高句麗
백제	[**삼국시대**] state three (18BC 건국) (first power to emerge) 百濟
반포하다	to proclaim (make something widely known) 頒布
황하	the Yellow River (in China) 黃河
유역	river basin 流域
경	Sir, Lord (title) 卿
로마 제정	Roman imperialism XX帝政
성립되다	to be valid / to be established, come into being PASSIVE 成立
삼국통일	unification of 신라, 고구려, 백제 (AD676) 三國統一
왕건	the king who founded the 고려왕조 (AD918) 王建
막부	Japan's feudal government 幕府
격퇴하다	to drive back, clear out (an enemy, aggression) (적을 쳐서 물리치다) 擊退
십자군	the crusaders 十字軍
성지	a sacred place, holy land 聖地
개혁하다	to reform (제도나 기구 따위를 새롭게 뜯어고치다) 改革
세계인권선언	the Universal Human Rights Declaration 世界人權宣言
혁신하다	to innovate 革新
침입하다	to invade / trespass (침범하여 들어가거나 들어오다) 侵入
왕조	a dynasty 王朝
이성계	the king who founded the 조선왕조 (the final dynasty) (1392) 李成桂
세종대왕	the king who invented 한글 (1443) 世宗大王
훈민정음	the first document written in 한글 (teach people right pronounciation) 訓民正音
임진왜란	Japanese invasions of Korea (1592) 壬辰倭亂
이순신	Korean naval commander (famous for victory over the Japanese during 임진왜란 using 거북선) 李純信
대한제국	era of Korean government before Japanese occupation (1897 - 1910) 大韓帝國
병합되다	to merge, be absorbed (e.g. a country into an empire) PASSIVE (둘 이상의 기구나 단체, 나라 따위가 하나로 합쳐지다) 倂合
남북분단	the division of Korea into North and South (1948) 南北分斷
구리 	copper (metal)
주석	tin (metal) 朱錫
만주	Manchuria 滿洲
스님	a Buddhist monk
삼국유사	a book of folktales and historical accounts relation to 삼국시대 三國遺事
일연	Buddhist monk who authored/compiled 삼국유사 (고려왕조) 一然
홍익인간	humanitarianism 弘益人間
무리	a group (of people) / herd, pack (of animals) (not 떼)
신단수	the holy tree where 환웅 first came to earth on 태백산 神壇樹
환웅	Son of 환인, he came to earth with his followers and founded 신시 (City of God) 桓雄
쑥	mugwort (given to the bear & tiger, along with garlic, to eat for 100 days)
동굴	cave 洞窟
여인	woman 女人
도읍	capital city (not 수...) 都邑
쫓아내다	to drive (someone) out, throw out, expel (chase out with one's own will)
알	an egg (animal's egg)
비추다	to light up, illuminate (something)
기이하다	to be odd, strange, bizarre 奇異 (not ..묘, ...상)
사내	a man
시기하다	to be envious, jealous 猜忌
문물	culture, civilisation (things relating to) 文物
전성기	a golden age 全盛期
도두보다	to think highly of, see something in a good way (실상보다 좋게 보다) (also 돋보다)
업적	an achievement (사업이나 연구 등에서 노력과 수고를 들여 이룩해 놓은 결과) 業績 (not 공...)
벽화	a mural, wall painting 壁畵
수렵도	famous 벽화 depicting 고구려 life 狩獵圖
국보	national treasure 國寶
찬란하다	to be brilliant, radiant (light) / to be splendid (achievement, civilisation) 燦爛
왜국	different name for Japan 倭國
태자	the crown prince (heir to the throne) 太子
필	counter for horses, cows etc 匹
박사	an expert (in a field) 博士
사신	an envoy, ambassador 使臣
천자문	Thousand character poem (classical Chinese text) 千字文
논어	The Analects (teachings of Confucius) 論語 
능하다	to be good at, skilled in 能
오경	The Five Classics (Confucian texts) 五經
음악인	a musician 音樂人
조직	a group, organisation 組織 (not 집단, 단체)
동맹	alliance 同盟
길러내다	to raise (children) [active variation on 기르다)
상류	the upper region (of a stream, river) 上流
하류	the lower region (of a stream, river) 下流
순수비	monument erected on 북한산 after 진흥왕 incorporated 한강 into 신라 territory 巡狩碑
진흥왕	신라 king who expanded from the south east up to and incorporating 한강 眞興王
서라벌	old capital of 신라 (now 경주) 徐羅伐
화랑도	신라의 청소년 인재 조직: made by 진흥왕, a great contributing factor to 삼국통일 花郞徒
동양	the East (the Orient) 東洋
첨성대	[신라] oldest surviving observatory in the world (in 경주) 瞻星臺
관측하다	to observe the sky/stars / to predict (육안이나 기계로 자연 현상 특히 천체나 기상의 상태, 추이, 변화 따위를 관찰하여 측정하다) 觀測
해상	the sea (on the sea) 海上
한층	more and more (often used with 더) (일정한 정도에서 한 단계 더) X層
지배층	the ruling class 支配層
석굴암	[신라] famous grotto and Buddhist statue at 불국사 石窟庵
계승하다	to succeed (to come after or inherit) 繼承
씩씩하다	to be energetic, full of life, spirited
