산 정상에 오르다	to climb to the top of the mountain
단풍을 구경하다	to look at fall foliage
캠핑을 하다	to go camping
삼림욕을 하다	to take a therapeutic walk through the forest
피서를 즐기다	to stay cool during summer
물놀이를 하다	to play in the water (swim)
해수욕을 하다	to swim in the sea
일광욕을 하다	to bathe in the sun
모래찜질을 하다	to take a sand bath
수상 레포츠를 즐기다	to enjoy water sports
낚시를 하다	to go fishing
싱싱한 해산물을 맛보다	to try the fresh seafood
템플스테이를 하다	to do a temple stay
명상을 하다	to meditate
사찰음식을 맛보다	to try temple food
108배를 하다	to do 108 prostrations
조상들의 생활 모습을 엿보다	to get a glimpse of the lifestyle of our ancestors
과거로의 시간 여행을 하다	to travel to the past
유물을 관람하다	to view artifacts
유적지를 방문하다	to visit a historical site
국립곤원	national park
의 수도	The capital city
섬	island
역사 유적지	historical site
항구 도시	port city
활기가 넘치다	to be overflowing with energy
전통적이다	to be traditional
고즈넉하다	to be tranquil
공기가 맑다	for the air to be fresh
재래시장	traditional market
야시장	night market
야경	night view
왕릉	royal tomb
탑	pagoda
한옥	traditional village
평화롭다	to be peaceful
감탄하다	to admire (something)
만족스럽다	to be gratifiying
훌륭하다	to be excellent
건축양식	style of architecture
조각기술	piece of technology
장엄함	magnificence
유적	ruins
유물	relic, artifact
해변을 산책하다	to take a walk along the beach
바닷가에서 해수욕을 즐기다	to enjoy one's time at the beach
조상들의 지혜를 엿보다	to get a glimpse of the wisdom of our ancestors
올레길을 걷다	to walk along Olle trail
둘레길을 걷다	to walk along Dulle path
전통 체험을 하다	to have a traditional experience
동쪽	East
서쪽	West
남쪽	South
북쪽	North
동해안	East coast
서해안	West coast
남해안	South coast
중부	central region
전통음식을 맛보다	to try traditional food
가정식을 맛보다	to try homemade food
길거리음식을 맛보다	to try street food
포장마차	street cart food
유네스코 세계문화유산	UNESCO world heritage
인류	humanity
각국	each country
부동산 유산이 등재되다	to become listed as a heritage property
세계유산의 종류	type of world heritage
문화 유산	cultural heritage
자연 유산	natural heritage
복합 유산	mixed heritage (both cultural and natural)
등재되다	to become listed
이외	other than, except for
석굴암 불국사	Seokguram and Bulguksa Temple
해인사 장경판정	Haeinsa Temple
종묘	Jongmyo Shrine
창덕궁	Changdeokgung Palace
화성	Hwaseong Fortress
경주역사유적지구	Gyeongju Historic Area
고창 화산 강화 고인돌 유적	Gochang, Hwasan and Ganghwa Dolmen Sites
제주화산섬과 용암동굴	Jeju Volcanic Island and Lava Tubes
조선왕릉	Royal Tombs of the Joseon Dynasty
한국의 역사마을 하회와 양동	Historic Villages of Korea Hahoe and Yangdong
남한산성	Namhansanseong Fortress
해수욕장	beach (해)
계곡	valley, creek
좋은 게 없죠.	There's nothing better (than).
짐이 많다	to have a lot of stuff (이사할때)
뭘 할지는 정했어요?	Have you decided what you'll do?
생각할 여유가 없다	to have no thoughts to spare (no time to think)
수도였던 곳	the former Capital (경주)
감탄이 절로 나오다	to find oneself in awe of 
절로	naturally, by itself
마치 과거로 시간	like a time into the past
고개가 숙여졌다	one's head is bowed down
불상	a statue of the Buddha
10원짜리 동전	10 won coin
그냥 둘러보는 중입니다. 	I'm just looking (around). (둘러보다 look around)
대장경	the complete collection of Buddhist Sutras, Laws and Treatises, a collection of all the sacred writings of Buddhism
팔만대장경	the Tripitaka Koreana, the complete collection of Buddhist scriptures carved on over eighty thousand woodblocks ~ located in 합천
해인사	Haeinsa Temple where the 팔만대장경 are housed.
실제로 보다	to see something in reality (first-hand)
목판	woodblock, woodcut
하나하나	one by one
찻소리	traffic noise
벗어나다	to get out (of)/away from
차 소리에서 벗어나다	to get away from the sound of traffic
힘이 생겼다	to feel energetic (again, after not feeling so)
새벽에 일찍 일어나다	to get up at the crack of dawn
예불	buddhist sevice (maybe at dawn)
기상하다	to get up; get out of bed (NOT 일어나다)
눈꺼풀이 천근만근	my eyelids feel heavy (and sluggish)
몸이 천근만근이에요.	My body feels heavy and sluggish.
눈꺼풀	eyelids
사찰 음식은 입에 맞았어요?	Did the temple food suit your taste?
곤란하다	to be difficult; to be awkward, embarrassing
