융통성	그는 너무 __이 없어서 주변 사람들이 답답해하는지도 모른다.
잡념	쓸데없는 __ 때문에 머릿속이 복잡해서 바람을 쐬러 나갔다.
쟁점	그 문제는 새로운 __으로 부각되고 있다.
전략	그 광고는 소비자의 구매 __과 잘 맞아떨어져 큰 인기를 얻었다.
정책	국민 생활의 안정을 국가 __의 최우선 과제로 삼았다.
존폐	시골의 한 초등학교 입학생의 감소로 __ 문제가 거론되고 있다.
지연	기술적 어려움에 부딪혀 신제품 개발이 __되고 있다.
지장	학교 근처 공사장 소음 때문에 수업에 __을 받고 있다.
지천	시골 뒷산에는 산나물들이 __으로 깔려 있다.
착오	여러 차례의 시행__ 끝에 드디어 신제품을 개발하였다.
추세	요즘은 결혼을 아예 안 하거나 늦게 하는 __이다.
침체	서울의 부동산 __가 오늘내일 일이 아니다.
침투	밀봉을 함으로써 외부의 세균이나 공기의 __를 막을 수 있다.
타협	남북 간의 문제는 대화와 __으로 풀어야 한다.
탓	잘되면 제 __, 못되면 조상 __이라고 했다.
