모순	그 회사는 경영의 구조적 __으로 적자에 시달리고 있다.
묘미	인생은 시련을 극복하는 데에 그 __가 있는 듯싶다.
발상	그 영화는 소재부터 주제까지 독특한 __으로 주목을 받고 있다.
배려	그는 자기중심적이라서 남을 위해 __를 할 줄 모르는 것 같다.
번영	우리는 민주와 __의 새 시대를 열어야 할 과제를 안고 있다.
보람	아무리 힘들더라도 내 자신이 __을 느낄 수 있는 일을 찾고 싶다.
보편적	주 5일제를 통한 노동 시간 단축이 __ 추세인데도 밤샘 노동이 사라지지 않는다.
불황	요즘 같은 __에는 대부분의 기업들이 지금 사정이 여유롭지 못하다.
비약적	양국 관계는 활발한 경제 협력과 문화 교류에 이르기까지 __으로 발전했다.
비전형적	노인 우울증은 젊은이와는 다르게 증세가 __으로 나타난다.
상승폭	소비자 물가 __이 크게 둔화되면서 올해 들어 가장 낮은 2.2%를 기록했다.
상징적	그 작품의 __ 의미는 한마디로 말할 수 없을 정도로 심오하다.
선천적	그의 성공은 __인 재능에서 비롯되었다.
성인병	현대인의 식생활이 서구적으로 변함에 따라 __이 많이 발생했다.
수요	계속되는 무더위로 전력 __가 급증하고 있다.
