디딤돌	어려울 때마다 부모님은 나에게 인생의 __이 되어 주셨다.
뜬구름	__ 잡기 식의 방법을 찾기보다 좀 더 현실적인 방법을 찾아보자.
마구잡이	정부가 카드 발급을 규제하고 있지만 신용카드사의 __ 영업이 여전하다.
말꼬리	내놓는 의견마다 __를 잡고 늘어져서 말싸움이 한참 계속됐다.
망상	한때 그는 __에 빠져 정신과 치료를 받은 적이 있다.
무게감	그는 __ 있는 목소리로 청중들을 집중시켰다.
미궁	그 사건은 __에 빠져 해결될 기미조차 보이지 않았다.
미련	아무리 __이 남아도 지나간 일은 깨끗이 잊어버리는 것이 좋다.
민원	구청에 __을 접수했더니 담당자로부터 금방 연락이 왔다.
민의	무엇보다도 국회는 __에 따른 법률 제정에 힘써야 한다.
밑거름	실패는 성공을 위한 __이다.
밑바탕	K-POP의 세계 진출에 탄탄한 __을 닦았다는 평가를 받았다.
바람	우리는 전쟁 없는 세상에서 살고 싶은 간절한 __을 가지고 있다.
바탕	실화를 __으로 한 영화가 인기를 끌고 있다.
발달	IT 산업이 __할수록 보안에 대한 의무도 강화되어야 한다.
배경	이 곳은 그 작품의 __이 되는 곳이다.
버릇	아이의 나쁜 __은 빨리 고치도록 유도해야 한다.
보상	정부는 이번 태풍으로 농부들이 입은 피해를 __하기로 결정했다.
