가망	할머니의 병환이 너무 위독하셔서 다시 화복될 __이 없다고 했다.
가설	__을 세우면 그 __을 검증하는 단계가 반드시 필요하다.
감수성	내 동생은 __이 풍부해서 드라마나 영화를 볼 때 자주 울곤 한다.
개성	요즘 젊은 사람들은 __이 뚜렷해서 자기주장도 강하다.
겨를	요즘 성수기라서 잠시라도 숨을 돌릴 __이 없을 정도로 바쁘다.
격려	끝까지 포기하지 않고 도전하는 그에게 __의 박수를 보낸다.
견문	여행은 우물 안 개구리에서 벗어나 __을 넓힐 수 있는 좋은 기회가 된다.
결단력	지도자는 여러 능력이 필요하지만 무엇보다도 __이 있어야 한다.
경고	접근하지 말라는 __를 무시하고 가까이 다가갔다.
경향	무더위에 사람들은 선풍기보다는 에어컨을 선호하는 __이 있다.
고집	아버지는 몸이 많이 편찮으신데도 괜찮다며 병원에 안 가겠다고 __을 부리셨다.
고충	많은 직장 여성들이 육아와 직장 일을 병행하는 데에 대한 __을 털어놓았다.
곤경	밤늦게 길을 가다가 우연히 __에 빠진 여자를 구해 주었다.
골치	쓰레기 처리장의 부지를 선정하기가 여간 __ 아픈 게 아니다.
구체적	그 공사로 인해서 환영오염이 심해졌는데도 그에 대한 __인 방안은 아직 아무것도 없다.
