조화	그 연극은 무대 장치와 등장인물의 __가 뛰어났다.
주목	우리는 그 점에 각별히 __해야 한다.
중앙	사무실 __에 회의용 탁자를 놓았다.
지렛대	그들은 옆에 있던 나무를 __로 삼아 차를 들어 올렸다.
지름길	권력이란 사람을 철저하게 타락시키는 __이다.
질적	이 사람은 __으로 우리와 다른 사람이다.
참모습	이번 행사는 자기 자신의 __을 볼 수 있는 기회가 될 것이다.
출신	그녀는 재벌가 __의 남자와 결혼했다.
토대	현대는 과학과 기술을 __로 한 거창한 기계 문명의 시대다.
통념	예술가는 천부의 자질이 있어야 한다는 것이 __이다.
핑계	그는 바쁘다는 __로 모임에 참석하지 않았다.
형편	그는 세상 돌아가는 __을 잘 안다.
호감	그녀의 얼굴은 다른 사람에게 쉽게 __을 주는 형이었다.
화합	그는 성격이 좋아서 어느 자리에서나 다른 사람과 잘 __된다.
화해	우리 이제 그만 싸우고 __합시다.
확장	도서관의 __으로 많은 학생들이 편리하게 공부할 수 있게 되었다.
환심	고객의 __을 사기 위하여 온갖 지혜를 다 짜내고 있다.
