퇴치	마약을 __하기 위해 마약 __ 기금 마련을 위한 공연을 열었다.
파급	소비자 운동이 전국적으로 __되었다.
파동	석유 __의 여파로 물가가 크게 올랐다.
판독	올림픽에서는 정확한 판정을 위해 비디오 __을 실시하고 있다.
판정	국민들은 국제 심판의 편파 __에 불만을 가졌다.
편파적	그 선수는 올림픽에서 심판진의 __ 판정에 희생당하였다.
핀잔	회사에서 거듭되는 실수로 부장에게 __을 들었다.
하자	__ 없는 물건으로 보내 주세요.
허구	이 영화는 __가 아니라 실제로 있었던 일을 바탕으로 제작한 것이다.
현황	상품의 판매 __을 조사하여 보고해 주세요.
호응	이 프로그램은 청취자로부터 큰 __을 받고 있다.
호평	김 감독의 작품은 해외 영화제에 출품되어 __을 받고 수상의 쾌거를 이뤄냈다.
화근	사업 확장을 위해 무리하게 대출을 받은 것이 결국 __이 되어 도산하게 되었다.
황폐화	그곳은 환경오염으로 인해 이미 __되었다.
횡포	시장 사람들은 깡패들의 __를 견디다 못해 경찰에 고소를 했다.
