출몰하다	appear/frequent/infest ([자주] 나타나다/나오다/등장하다)
출시하다	release/launch (개봉하다)
충족하다	satisfy (부응하다/채우다)
취급하다	1handle/deal with/2deal in/trade in (1다루다/2판매하다)
취득하다	acquire (입수하다/획득하다/습득하다)
치닫다	rush into/build up to
치부하다	regard (여기다/간주하다)
치우치다	lean (기울다/쏠리다)
치중하다	focus (집중하다/초점을 맞추다/주안점을 두다)
치켜들다	lift up (쳐들다/들다/들어올리다)
침해하다	invade (침범하다/유린하다)
칭얼대다	be whiny/whine (중얼거리다/잉잉 울다)
타고나다	be gifted/born with (지니다/종용하다)
타이르다	persuade (달래다/설득하다)
탈출하다	escape(탈주하다/도망하다/도피하다/피신하다)
탐방하다	explore (탐험하다/탐사하다/탐색하다/답사하다)
탓하다	blame (책망하다/원망하다/가책하다)
터득하다	understand/comprehend/grasp (파악하다/이해하다/알아듣다)
터지다	burst/explode (통터지다/격발하다/푹발하다)
토로하다	express one's feelings (털어놓다)
통보하다	notify (알리다/통지하다/공지하다/신고하다)
통제하다	control (지배하다/억제하다)
퇴색되다	fade (희미해지다/바래다)
투입하다	1insert/2deploy (1넣다/끼우다/삽입하다/2배치하다)
튀어나오다	appear(suddenly/stick out) (돌출하다/두드러지다/불거지다)
틈나다	have spare time (한가하다/겨를이 생기다)
파견하다	dispatch (보내다/급파하다/파출하다)
파악하다	grasp (이해하다/해득하다/효득하다)
파헤치다	dig up/ferret out (캐내다/파다)
펼치다	1unfold/unroll/2open (a game/show)/3(꿈/생각/상상을)
